-.0000000000 .0052877811 .0114140098 .0129378906 .0075847250 -.0052273540 -.0252547094 -.0518711156 -.0842873247 -.1216601250 -.1631462461 -.2079276586 -.2552213395 -.3042803051 -.3543897072 -.4048603006 -.4550208018 -.5042102350 -.5517711132 -.5970441560 -.6393651483 -.6780644749 -.7124697948 -.7419122472 -.7657364752 -.7833146226 -.7940642855 -.7974701736 -.7931089787 -.7806766372 -.7600168568 -.7311494558 -.6942967845 -.6499063020 -.5986672972 -.5415198264 -.4796541928 -.4144997252 -.3477021692 -.2810895829 -.2166270450 -.1563603876 -.1023479289 -.0565755125 -.0208412453 .0034241385 .0154810684 .0159252546 .0079972821 -.0000000000
.0052877811 .0008652003 -.0035537128 -.0100491946 -.0203402108 -.0353340495 -.0553018697 -.0801046757 -.1093597987 -.1425482152 -.1790803422 -.2183351451 -.2596824647 -.3024948138 -.3461526001 -.3900453575 -.4335707445 -.4761325709 -.5171387996 -.5560002679 -.5921307272 -.6249486884 -.6538814615 -.6783716768 -.6978864629 -.7119293258 -.7200546215 -.7218843379 -.7171267052 -.7055959448 -.6872322582 -.6621209640 -.6305095344 -.5928211810 -.5496636171 -.5018316796 -.4503026419 -.3962232459 -.3408876931 -.2857059466 -.2321615523 -.1817575074 -.1359470512 -.0960429132 -.0630925662 -.0376978357 -.0197483696 -.0080534261 .0000020227 .0079944930
.0114586376 -.0035613877 -.0164387955 -.0292283009 -.0435419246 -.0604349368 -.0804659071 -.1038158584 -.1304012738 -.1599619055 -.1921234815 -.2264406043 -.2624252989 -.2995655538 -.3373370462 -.3752103480 -.4126552833 -.4491436696 -.4841513781 -.5171604352 -.5476617227 -.5751587064 -.5991725040 -.6192484910 -.6349645303 -.6459407861 -.6518509606 -.6524346523 -.6475104059 -.6369888912 -.6208855361 -.5993318450 -.5725845713 -.5410318894 -.5051957167 -.4657293770 -.4234098471 -.3791238560 -.3338470747 -.2886154567 -.2444873781 -.2024944236 -.1635773176 -.1285014648 -.0977440838 -.0713434541 -.0487054193 -.0283859349 -.0079322106 .0160567712
.0131010371 -.0101244131 -.0293935436 -.0468558105 -.0641280041 -.0823501517 -.1022463243 -.1242027579 -.1483465200 -.1746135802 -.2028029387 -.2326176622 -.2636951439 -.2956290695 -.3279852472 -.3603130490 -.3921538340 -.4230474196 -.4525374291 -.4801761563 -.5055294311 -.5281818404 -.5477425337 -.5638517341 -.5761879583 -.5844758496 -.5884944186 -.5880853991 -.5831613459 -.5737130405 -.5598157388 -.5416337831 -.5194231172 -.4935312772 -.4643944673 -.4325313526 -.3985331840 -.3630497823 -.3267707135 -.2904006526 -.2546274213 -.2200804666 -.1872766564 -.1565493515 -.1279562859 -.1011630661 -.0753043536 -.0488362033 -.0194046884 .0162743866
.0078788397 -.0206297954 -.0441261439 -.0646345823 -.0837174678 -.1025345239 -.1218933701 -.1423040950 -.1640349264 -.1871638203 -.2116229490 -.2372353050 -.2637439680 -.2908351406 -.3181561846 -.3453298043 -.3719653695 -.3976681997 -.4220474730 -.4447232756 -.4653331782 -.4835385997 -.4990311086 -.5115386994 -.5208319831 -.5267301396 -.5291064047 -.5278928063 -.5230838403 -.5147387714 -.5029822853 -.4880032737 -.4700516227 -.4494329584 -.4265013703 -.4016501554 -.3753005629 -.3478883561 -.3198477111 -.2915915446 -.2634868194 -.2358227658 -.2087694097 -.1823235395 -.1562397040 -.1299456515 -.1024454179 -.0722184086 -.0371244600 .0056886276
-.0049534564 -.0361249025 -.0618095255 -.0837941081 -.1035227877 -.1221193345 -.1404157632 -.1589870320 -.1781891682 -.1981973561 -.2190413570 -.2406368669 -.2628124093 -.2853319701 -.3079138874 -.3302466148 -.3520019778 -.3728464806 -.3924511335 -.4105001756 -.4266989594 -.4407811627 -.4525153868 -.4617111060 -.4682238397 -.4719593493 -.4728766090 -.4709892773 -.4663654132 -.4591252304 -.4494367837 -.4375096009 -.4235864265 -.4079333770 -.3908289159 -.3725520838 -.3533703452 -.3335271954 -.3132293093 -.2926325193 -.2718253294 -.2508081167 -.2294657921 -.2075317284 -.1845415225 -.1597769633 -.1322035623 -.1004086577 -.0625500343 -.0163270388
-.0254031038 -.0570766939 -.0831531858 -.1051673418 -.1244173735 -.1419567862 -.1586023169 -.1749520725 -.1914098591 -.2082123901 -.2254568445 -.2431271095 -.2611177992 -.2792557013 -.2973186546 -.3150520649 -.3321833510 -.3484346347 -.3635339536 -.3772252239 -.3892770992 -.3994907888 -.4077068095 -.4138105567 -.4177365070 -.4194708066 -.4190519684 -.4165694118 -.4121596267 -.4059998452 -.3982992524 -.3892879542 -.3792041257 -.3682799646 -.3567272230 -.3447231545 -.3323976386 -.3198220051 -.3069996655 -.2938580946 -.2802410588 -.2658993968 -.2504782908 -.2334990558 -.2143342626 -.1921766937 -.1660052637 -.1345544409 -.0962976888 -.0494609399
-.0531594734 -.0835912246 -.1085257249 -.1292776465 -.1470013098 -.1626661143 -.1770504179 -.1907476462 -.2041803868 -.2176192549 -.2312040901 -.2449657292 -.2588472087 -.2727237225 -.2864210141 -.2997321059 -.3124324070 -.3242933004 -.3350943231 -.3446340239 -.3527395330 -.3592748085 -.3641474475 -.3673138773 -.3687826746 -.3686157181 -.3669268670 -.3638778888 -.3596714389 -.3545410363 -.3487381712 -.3425169290 -.3361167809 -.3297444615 -.3235560673 -.3176406254 -.3120063365 -.3065704524 -.3011532934 -.2954762549 -.2891629038 -.2817415355 -.2726470792 -.2612202118 -.2467021977 -.2282254775 -.2048023880 -.1753175130 -.1385328343 -.0931190777
-.0877918072 -.1155700542 -.1380659929 -.1564207499 -.1716630308 -.1846786261 -.1961969045 -.2067895181 -.2168776689 -.2267450799 -.2365544362 -.2463655999 -.2561543816 -.2658310420 -.2752580095 -.2842665229 -.2926720541 -.3002884518 -.3069407783 -.3124768067 -.3167771097 -.3197636149 -.3214064388 -.3217287411 -.3208092876 -.3187823727 -.3158347509 -.3121992729 -.3081450241 -.3039639318 -.2999540462 -.2963999971 -.2935514686 -.2916008811 -.2906617704 -.2907495490 -.2917663496 -.2934914340 -.2955781527 -.2975576967 -.2988489577 -.2987728735 -.2965688967 -.2914109485 -.2824206294 -.2686767121 -.2492220281 -.2230715837 -.1892287107 -.1467186201
-.1288404518 -.1528072493 -.1717664202 -.1867323582 -.1986328267 -.2082787169 -.2163481608 -.2233817135 -.2297857768 -.2358419036 -.2417200499 -.2474942398 -.2531594679 -.2586489801 -.2638513295 -.2686268071 -.2728229829 -.2762891852 -.2788897841 -.2805161523 -.2810971485 -.2806079242 -.2790767931 -.2765898408 -.2732929013 -.2693904892 -.2651412833 -.2608498034 -.2568540428 -.2535090014 -.2511663429 -.2501507474 -.2507339425 -.2531078432 -.2573586386 -.2634439789 -.2711755312 -.2802090111 -.2900432895 -.3000293170 -.3093884677 -.3172386545 -.3226254539 -.3245548155 -.3220239856 -.3140482259 -.2996827370 -.2780416326 -.2483183134 -.2098133094
