.0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000 .0000000000
.0000000000 -.0000014888 -.0000024127 -.0000013074 .0000022220 .0000080953 .0000160379 .0000257048 .0000367355 .0000487781 .0000615004 .0000745942 .0000877772 .0001007932 .0001134113 .0001254255 .0001366531 .0001469337 .0001561283 .0001641183 .0001708045 .0001761066 .0001799626 .0001823284 .0001831778 .0001825025 .0001803119 .0001766336 .0001715136 .0001650167 .0001572269 .0001482474 .0001382012 .0001272310 .0001154993 .0001031884 .0000904996 .0000776526 .0000648849 .0000524502 .0000406166 .0000296639 .0000198799 .0000115530 .0000049603 .0000003423 -.0000021481 -.0000025585 -.0000013764 .0000000000
.0000000000 -.0000024321 -.0000016881 .0000058180 .0000212380 .0000444479 .0000746862 .0001108951 .0001519022 .0001965172 .0002435840 .0002920083 .0003407722 .0003889404 .0004356632 .0004801757 .0005217966 .0005599255 .0005940400 .0006236935 .0006485125 .0006681943 .0006825058 .0006912818 .0006944250 .0006919053 .0006837604 .0006700960 .0006510871 .0006269786 .0005980863 .0005647978 .0005275728 .0004869430 .0004435121 .0003979535 .0003510087 .0003034829 .0002562410 .0002101994 .0001663170 .0001255809 .0000889853 .0000574995 .0000320143 .0000132494 .0000015893 -.0000032140 -.0000025757 .0000000000
.0000000000 -.0000013881 .0000057142 .0000266542 .0000632445 .0001152412 .0001812510 .0002592759 .0003470379 .0004421719 .0005423397 .0006452975 .0007489353 .0008512981 .0009505972 .0010452143 .0011337016 .0012147789 .0012873305 .0013504006 .0014031890 .0014450479 .0014754781 .0014941276 .0015007897 .0014954026 .0014780498 .0014489613 .0014085142 .0013572350 .0012958004 .0012250387 .0011459302 .0010596058 .0009673455 .0008705737 .0007708531 .0006698749 .0005694461 .0004714713 .0003779279 .0002908317 .0002121869 .0001439130 .0000877312 .0000449863 .0000163583 .0000013941 -.0000022484 .0000000000
.0000000000 .0000020491 .0000210211 .0000632145 .0001306973 .0002228724 .0003375295 .0004715369 .0006212904 .0007830015 .0009528821 .0011272609 .0013026568 .0014758227 .0016437714 .0018037878 .0019534344 .0020905501 .0022132474 .0023199074 .0024091738 .0024799483 .0025313856 .0025628906 .0025741157 .0025649600 .0025355697 .0024863391 .0024179120 .0023311840 .0022273040 .0021076747 .0019739526 .0018280454 .0016721065 .0015085268 .0013399216 .0011691127 .0009991028 .0008330418 .0006741809 .0005258100 .0003911703 .0002733315 .0001750127 .0000983184 .0000443440 .0000125845 .0000000548 .0000000000
.0000000000 .0000078540 .0000443313 .0001157589 .0002238963 .0003674369 .0005431028 .0007464197 .0009722568 .0012151968 .0014697872 .0017307091 .0019928883 .0022515670 .0025023486 .0027412225 .0029645769 .0031692029 .0033522926 .0035114346 .0036446078 .0037501754 .0038268786 .0038738324 .0038905226 .0038768038 .0038329000 .0037594050 .0036572845 .0035278782 .0033729011 .0031944434 .0029949690 .0027773100 .0025446575 .0023005470 .0020488367 .0017936778 .0015394737 .0012908263 .0010524642 .0008291468 .0006255359 .0004460208 .0002944763 .0001739256 .0000860675 .0000306142 .0000043735 .0000000000
.0000000000 .0000158489 .0000752478 .0001836849 .0003419989 .0005477480 .0007962793 .0010815365 .0013966567 .0017344021 .0020874695 .0024487066 .0028112629 .0031686909 .0035150117 .0038447560 .0041529866 .0044353083 .0046878701 .0049073614 .0050910063 .0052365562 .0053422833 .0054069745 .0054299279 .0054109498 .0053503549 .0052489668 .0051081196 .0049296598 .0047159472 .0044698538 .0041947598 .0038945450 .0035735737 .0032366734 .0028891017 .0025365036 .0021848521 .0018403721 .0015094392 .0011984495 .0009136486 .0006609075 .0004454252 .0002713358 .0001411845 .0000552378 .0000105854 .0000000000
.0000000000 .0000258210 .0001131997 .0002660328 .0004836446 .0007620067 .0010947490 .0014739654 .0018908402 .0023361228 .0028004824 .0032747677 .0037501925 .0042184672 .0046718864 .0051033866 .0055065798 .0058757712 .0062059656 .0064928657 .0067328666 .0069230488 .0070611695 .0071456567 .0071756036 .0071507653 .0070715584 .0069390607 .0067550131 .0065218206 .0062425525 .0059209402 .0055613702 .0051688711 .0047490937 .0043082792 .0038532162 .0033911813 .0029298611 .0024772508 .0020415240 .0016308667 .0012532663 .0009162428 .0006265065 .0003895230 .0002089623 .0000860099 .0000185191 .0000000000
.0000000000 .0000375694 .0001575983 .0003617615 .0006473236 .0010082237 .0014360168 .0019206598 .0024511484 .0030160192 .0036037388 .0042029982 .0048029307 .0053932699 .0059644594 .0065077266 .0070151282 .0074795761 .0078948478 .0082555879 .0085573028 .0087963534 .0089699457 .0090761232 .0091137603 .0090825587 .0089830449 .0088165707 .0085853140 .0082922798 .0079412992 .0075370255 .0070849247 .0065912585 .0060630569 .0055080784 .0049347539 .0043521117 .0037696790 .0031973555 .0026452542 .0021235009 .0016419864 .0012100583 .0008361423 .0005272778 .0002885555 .0001224443 .0000280045 .0000000000
.0000000000 .0000509217 .0002079089 .0004698902 .0008315835 .0012844702 .0018176725 .0024187132 .0030741518 .0037701037 .0044926541 .0052281803 .0059635970 .0066865373 .0073854827 .0080498519 .0086700578 .0092375405 .0097447823 .0101853116 .0105536981 .0108455441 .0110574751 .0111871298 .0112331525 .0111951880 .0110738790 .0108708654 .0105887852 .0102312747 .0098029675 .0093094885 .0087574424 .0081543920 .0075088250 .0068301049 .0061284024 .0054146047 .0047001968 .0039971107 .0033175378 .0026736966 .0020775504 .0015404656 .0010728022 .0006834298 .0003791594 .0001640928 .0000388932 .0000000000
.0000000000 .0000657379 .0002636787 .0005895652 .0010351355 .0015890159 .0022375464 .0029655155 .0037567920 .0045948545 .0054632236 .0063458061 .0072271626 .0080927085 .0089288615 .0097231431 .0104642457 .0111420718 .0117477529 .0122736540 .0127133697 .0130617136 .0133147069 .0134695671 .0135246985 .0134796856 .0133352898 .0130934481 .0127572741 .0123310582 .0118202659 .0112315317 .0105726451 .0098525257 .0090811842 .0082696645 .0074299647 .0065749297 .0057181142 .0048736083 .0040558230 .0032792283 .0025580392 .0019058436 .0013351679 .0008569741 .0004800916 .0002105838 .0000510666 .0000000000
