  0.1000E-01  0.1000E-01  0.0000E+00
  0.1000E-01  0.2000E-01  0.0000E+00
  0.1000E-01  0.3000E-01  0.0000E+00
  0.1000E-01  0.4000E-01  0.0000E+00
  0.1000E-01  0.5000E-01  0.0000E+00
  0.1000E-01  0.6000E-01  0.0000E+00
  0.1000E-01  0.7000E-01  0.0000E+00
  0.1000E-01  0.8000E-01  0.0000E+00
  0.1000E-01  0.9000E-01  0.0000E+00
  0.1000E-01  0.1000E+00  0.0000E+00
  0.1000E-01  0.1100E+00  0.0000E+00
  0.1000E-01  0.1200E+00  0.0000E+00
  0.1000E-01  0.1300E+00  0.0000E+00
  0.1000E-01  0.1400E+00  0.0000E+00
  0.1000E-01  0.1500E+00  0.0000E+00
  0.1000E-01  0.1600E+00  0.0000E+00
  0.1000E-01  0.1700E+00  0.0000E+00
  0.1000E-01  0.1800E+00  0.0000E+00
  0.1000E-01  0.1900E+00  0.0000E+00
  0.1000E-01  0.2000E+00  0.0000E+00
  0.1000E-01  0.2100E+00  0.0000E+00
  0.1000E-01  0.2200E+00  0.0000E+00
  0.1000E-01  0.2300E+00  0.0000E+00
  0.1000E-01  0.2400E+00  0.0000E+00
  0.1000E-01  0.2500E+00  0.0000E+00
  0.1000E-01  0.2600E+00  0.0000E+00
  0.1000E-01  0.2700E+00  0.0000E+00
  0.1000E-01  0.2800E+00  0.0000E+00
  0.1000E-01  0.2900E+00  0.0000E+00
  0.1000E-01  0.3000E+00  0.0000E+00
  0.1000E-01  0.3100E+00  0.0000E+00
  0.1000E-01  0.3200E+00  0.0000E+00
  0.1000E-01  0.3300E+00  0.0000E+00
  0.1000E-01  0.3400E+00  0.0000E+00
  0.1000E-01  0.3500E+00  0.0000E+00
  0.1000E-01  0.3600E+00  0.0000E+00
  0.1000E-01  0.3700E+00  0.0000E+00
  0.1000E-01  0.3800E+00  0.0000E+00
  0.1000E-01  0.3900E+00  0.0000E+00
  0.1000E-01  0.4000E+00  0.0000E+00
  0.1000E-01  0.4100E+00  0.0000E+00
  0.1000E-01  0.4200E+00  0.0000E+00
  0.1000E-01  0.4300E+00  0.0000E+00
  0.1000E-01  0.4400E+00  0.0000E+00
  0.1000E-01  0.4500E+00  0.0000E+00
  0.1000E-01  0.4600E+00  0.0000E+00
  0.1000E-01  0.4700E+00  0.0000E+00
  0.1000E-01  0.4800E+00  0.0000E+00
  0.1000E-01  0.4900E+00  0.0000E+00
  0.1000E-01  0.5000E+00  0.0000E+00
  0.1000E-01  0.5100E+00  0.0000E+00
  0.1000E-01  0.5200E+00  0.0000E+00
  0.1000E-01  0.5300E+00  0.0000E+00
  0.1000E-01  0.5400E+00  0.0000E+00
  0.1000E-01  0.5500E+00  0.0000E+00
  0.1000E-01  0.5600E+00  0.0000E+00
  0.1000E-01  0.5700E+00  0.0000E+00
  0.1000E-01  0.5800E+00  0.0000E+00
  0.1000E-01  0.5900E+00  0.0000E+00
  0.1000E-01  0.6000E+00  0.0000E+00
  0.1000E-01  0.6100E+00  0.0000E+00
  0.1000E-01  0.6200E+00  0.0000E+00
  0.1000E-01  0.6300E+00  0.0000E+00
  0.1000E-01  0.6400E+00  0.0000E+00
  0.1000E-01  0.6500E+00  0.0000E+00
  0.1000E-01  0.6600E+00  0.0000E+00
  0.1000E-01  0.6700E+00  0.0000E+00
  0.1000E-01  0.6800E+00  0.0000E+00
  0.1000E-01  0.6900E+00  0.0000E+00
  0.1000E-01  0.7000E+00  0.0000E+00
  0.1000E-01  0.7100E+00  0.0000E+00
  0.1000E-01  0.7200E+00  0.0000E+00
  0.1000E-01  0.7300E+00  0.0000E+00
  0.1000E-01  0.7400E+00  0.0000E+00
  0.1000E-01  0.7500E+00  0.0000E+00
  0.1000E-01  0.7600E+00  0.0000E+00
  0.1000E-01  0.7700E+00  0.0000E+00
  0.1000E-01  0.7800E+00  0.0000E+00
  0.1000E-01  0.7900E+00  0.0000E+00
  0.1000E-01  0.8000E+00  0.0000E+00
  0.1000E-01  0.8100E+00  0.0000E+00
  0.1000E-01  0.8200E+00  0.0000E+00
  0.1000E-01  0.8300E+00  0.0000E+00
  0.1000E-01  0.8400E+00  0.0000E+00
  0.1000E-01  0.8500E+00  0.0000E+00
  0.1000E-01  0.8600E+00  0.0000E+00
  0.1000E-01  0.8700E+00  0.0000E+00
  0.1000E-01  0.8800E+00  0.0000E+00
  0.1000E-01  0.8900E+00  0.0000E+00
  0.1000E-01  0.9000E+00  0.0000E+00
  0.1000E-01  0.9100E+00  0.0000E+00
  0.1000E-01  0.9200E+00  0.0000E+00
  0.1000E-01  0.9300E+00  0.0000E+00
  0.1000E-01  0.9400E+00  0.0000E+00
  0.1000E-01  0.9500E+00  0.0000E+00
  0.1000E-01  0.9600E+00  0.0000E+00
  0.1000E-01  0.9700E+00  0.0000E+00
  0.1000E-01  0.9800E+00  0.0000E+00
  0.1000E-01  0.9900E+00  0.0000E+00
  0.1000E-01  0.1000E+01  0.0000E+00
  0.2000E-01  0.1000E-01  0.0000E+00
  0.2000E-01  0.2000E-01 -0.9807E-07
  0.2000E-01  0.3000E-01 -0.2822E-06
  0.2000E-01  0.4000E-01 -0.4470E-06
  0.2000E-01  0.5000E-01 -0.5298E-06
  0.2000E-01  0.6000E-01 -0.4984E-06
  0.2000E-01  0.7000E-01 -0.3385E-06
  0.2000E-01  0.8000E-01 -0.4586E-07
  0.2000E-01  0.9000E-01  0.3785E-06
  0.2000E-01  0.1000E+00  0.9305E-06
  0.2000E-01  0.1100E+00  0.1605E-05
  0.2000E-01  0.1200E+00  0.2395E-05
  0.2000E-01  0.1300E+00  0.3295E-05
  0.2000E-01  0.1400E+00  0.4299E-05
  0.2000E-01  0.1500E+00  0.5400E-05
  0.2000E-01  0.1600E+00  0.6592E-05
  0.2000E-01  0.1700E+00  0.7872E-05
  0.2000E-01  0.1800E+00  0.9232E-05
  0.2000E-01  0.1900E+00  0.1067E-04
  0.2000E-01  0.2000E+00  0.1218E-04
  0.2000E-01  0.2100E+00  0.1376E-04
  0.2000E-01  0.2200E+00  0.1541E-04
  0.2000E-01  0.2300E+00  0.1712E-04
  0.2000E-01  0.2400E+00  0.1888E-04
  0.2000E-01  0.2500E+00  0.2071E-04
  0.2000E-01  0.2600E+00  0.2259E-04
  0.2000E-01  0.2700E+00  0.2452E-04
  0.2000E-01  0.2800E+00  0.2651E-04
  0.2000E-01  0.2900E+00  0.2854E-04
  0.2000E-01  0.3000E+00  0.3062E-04
  0.2000E-01  0.3100E+00  0.3274E-04
  0.2000E-01  0.3200E+00  0.3491E-04
  0.2000E-01  0.3300E+00  0.3713E-04
  0.2000E-01  0.3400E+00  0.3938E-04
  0.2000E-01  0.3500E+00  0.4168E-04
  0.2000E-01  0.3600E+00  0.4401E-04
  0.2000E-01  0.3700E+00  0.4638E-04
  0.2000E-01  0.3800E+00  0.4879E-04
  0.2000E-01  0.3900E+00  0.5124E-04
  0.2000E-01  0.4000E+00  0.5372E-04
  0.2000E-01  0.4100E+00  0.5623E-04
  0.2000E-01  0.4200E+00  0.5878E-04
  0.2000E-01  0.4300E+00  0.6135E-04
  0.2000E-01  0.4400E+00  0.6396E-04
  0.2000E-01  0.4500E+00  0.6661E-04
  0.2000E-01  0.4600E+00  0.6928E-04
