  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.1000E-01  0.0000E+00  0.0000E+00
  0.0000E+00  0.2000E-01  0.0000E+00  0.0000E+00
  0.0000E+00  0.3000E-01  0.0000E+00  0.0000E+00
  0.0000E+00  0.4000E-01  0.0000E+00  0.0000E+00
  0.0000E+00  0.5000E-01  0.0000E+00  0.0000E+00
  0.0000E+00  0.6000E-01  0.0000E+00  0.0000E+00
  0.0000E+00  0.7000E-01  0.0000E+00  0.0000E+00
  0.0000E+00  0.8000E-01  0.0000E+00  0.0000E+00
  0.0000E+00  0.9000E-01  0.0000E+00  0.0000E+00
  0.0000E+00  0.1000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.1100E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.1200E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.1300E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.1400E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.1500E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.1600E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.1700E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.1800E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.1900E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.2000E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.2100E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.2200E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.2300E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.2400E+00  0.0000E+00  0.0000E+00
  0.0000E+00  0.2500E+00  0.0000E+00  0.0000E+00
  0.1000E-01  0.0000E+00  0.0000E+00  0.0000E+00
  0.1000E-01  0.1000E-01 -0.8575E-05  0.8614E-05
  0.1000E-01  0.2000E-01 -0.2826E-04  0.4824E-04
  0.1000E-01  0.3000E-01 -0.4530E-04  0.1168E-03
  0.1000E-01  0.4000E-01 -0.5708E-04  0.2074E-03
  0.1000E-01  0.5000E-01 -0.6396E-04  0.3123E-03
  0.1000E-01  0.6000E-01 -0.6692E-04  0.4246E-03
  0.1000E-01  0.7000E-01 -0.6685E-04  0.5387E-03
  0.1000E-01  0.8000E-01 -0.6449E-04  0.6501E-03
  0.1000E-01  0.9000E-01 -0.6041E-04  0.7553E-03
  0.1000E-01  0.1000E+00 -0.5502E-04  0.8514E-03
  0.1000E-01  0.1100E+00 -0.4864E-04  0.9362E-03
  0.1000E-01  0.1200E+00 -0.4150E-04  0.1008E-02
  0.1000E-01  0.1300E+00 -0.3376E-04  0.1065E-02
  0.1000E-01  0.1400E+00 -0.2553E-04  0.1107E-02
  0.1000E-01  0.1500E+00 -0.1687E-04  0.1132E-02
  0.1000E-01  0.1600E+00 -0.7843E-05  0.1140E-02
  0.1000E-01  0.1700E+00  0.1558E-05  0.1129E-02
  0.1000E-01  0.1800E+00  0.1134E-04  0.1099E-02
  0.1000E-01  0.1900E+00  0.2153E-04  0.1049E-02
  0.1000E-01  0.2000E+00  0.3216E-04  0.9780E-03
  0.1000E-01  0.2100E+00  0.4331E-04  0.8846E-03
  0.1000E-01  0.2200E+00  0.5503E-04  0.7678E-03
  0.1000E-01  0.2300E+00  0.6741E-04  0.6264E-03
  0.1000E-01  0.2400E+00  0.8054E-04  0.4588E-03
  0.1000E-01  0.2500E+00  0.9450E-04  0.2633E-03
  0.2000E-01  0.0000E+00  0.0000E+00  0.0000E+00
  0.2000E-01  0.1000E-01 -0.4824E-04  0.2837E-04
  0.2000E-01  0.2000E-01 -0.1082E-03  0.1083E-03
  0.2000E-01  0.3000E-01 -0.1592E-03  0.2318E-03
  0.2000E-01  0.4000E-01 -0.1954E-03  0.3880E-03
  0.2000E-01  0.5000E-01 -0.2172E-03  0.5657E-03
  0.2000E-01  0.6000E-01 -0.2265E-03  0.7544E-03
  0.2000E-01  0.7000E-01 -0.2256E-03  0.9447E-03
  0.2000E-01  0.8000E-01 -0.2166E-03  0.1129E-02
  0.2000E-01  0.9000E-01 -0.2013E-03  0.1301E-02
  0.2000E-01  0.1000E+00 -0.1809E-03  0.1456E-02
  0.2000E-01  0.1100E+00 -0.1566E-03  0.1589E-02
  0.2000E-01  0.1200E+00 -0.1292E-03  0.1697E-02
  0.2000E-01  0.1300E+00 -0.9917E-04  0.1776E-02
  0.2000E-01  0.1400E+00 -0.6697E-04  0.1825E-02
  0.2000E-01  0.1500E+00 -0.3284E-04  0.1842E-02
  0.2000E-01  0.1600E+00  0.3055E-05  0.1824E-02
  0.2000E-01  0.1700E+00  0.4068E-04  0.1769E-02
  0.2000E-01  0.1800E+00  0.8008E-04  0.1675E-02
  0.2000E-01  0.1900E+00  0.1213E-03  0.1541E-02
  0.2000E-01  0.2000E+00  0.1646E-03  0.1364E-02
  0.2000E-01  0.2100E+00  0.2102E-03  0.1142E-02
  0.2000E-01  0.2200E+00  0.2582E-03  0.8718E-03
  0.2000E-01  0.2300E+00  0.3091E-03  0.5515E-03
  0.2000E-01  0.2400E+00  0.3631E-03  0.1776E-03
  0.2000E-01  0.2500E+00  0.4205E-03 -0.2534E-03
  0.3000E-01  0.0000E+00  0.0000E+00  0.0000E+00
  0.3000E-01  0.1000E-01 -0.1169E-03  0.4536E-04
  0.3000E-01  0.2000E-01 -0.2316E-03  0.1588E-03
  0.3000E-01  0.3000E-01 -0.3250E-03  0.3240E-03
  0.3000E-01  0.4000E-01 -0.3910E-03  0.5265E-03
  0.3000E-01  0.5000E-01 -0.4303E-03  0.7522E-03
  0.3000E-01  0.6000E-01 -0.4459E-03  0.9884E-03
  0.3000E-01  0.7000E-01 -0.4416E-03  0.1224E-02
  0.3000E-01  0.8000E-01 -0.4210E-03  0.1449E-02
  0.3000E-01  0.9000E-01 -0.3871E-03  0.1654E-02
  0.3000E-01  0.1000E+00 -0.3426E-03  0.1834E-02
  0.3000E-01  0.1100E+00 -0.2893E-03  0.1982E-02
  0.3000E-01  0.1200E+00 -0.2290E-03  0.2093E-02
  0.3000E-01  0.1300E+00 -0.1627E-03  0.2162E-02
  0.3000E-01  0.1400E+00 -0.9120E-04  0.2187E-02
  0.3000E-01  0.1500E+00 -0.1509E-04  0.2163E-02
  0.3000E-01  0.1600E+00  0.6538E-04  0.2087E-02
  0.3000E-01  0.1700E+00  0.1501E-03  0.1956E-02
  0.3000E-01  0.1800E+00  0.2392E-03  0.1767E-02
  0.3000E-01  0.1900E+00  0.3328E-03  0.1517E-02
  0.3000E-01  0.2000E+00  0.4314E-03  0.1202E-02
  0.3000E-01  0.2100E+00  0.5353E-03  0.8176E-03
  0.3000E-01  0.2200E+00  0.6452E-03  0.3610E-03
  0.3000E-01  0.2300E+00  0.7617E-03 -0.1728E-03
  0.3000E-01  0.2400E+00  0.8854E-03 -0.7885E-03
  0.3000E-01  0.2500E+00  0.1017E-02 -0.1492E-02
  0.4000E-01  0.0000E+00  0.0000E+00  0.0000E+00
  0.4000E-01  0.1000E-01 -0.2070E-03  0.5677E-04
  0.4000E-01  0.2000E-01 -0.3869E-03  0.1934E-03
  0.4000E-01  0.3000E-01 -0.5269E-03  0.3864E-03
  0.4000E-01  0.4000E-01 -0.6236E-03  0.6172E-03
  0.4000E-01  0.5000E-01 -0.6791E-03  0.8696E-03
  0.4000E-01  0.6000E-01 -0.6981E-03  0.1129E-02
  0.4000E-01  0.7000E-01 -0.6857E-03  0.1383E-02
  0.4000E-01  0.8000E-01 -0.6471E-03  0.1620E-02
  0.4000E-01  0.9000E-01 -0.5868E-03  0.1830E-02
  0.4000E-01  0.1000E+00 -0.5085E-03  0.2005E-02
  0.4000E-01  0.1100E+00 -0.4153E-03  0.2138E-02
  0.4000E-01  0.1200E+00 -0.3096E-03  0.2222E-02
  0.4000E-01  0.1300E+00 -0.1932E-03  0.2252E-02
  0.4000E-01  0.1400E+00 -0.6741E-04  0.2222E-02
  0.4000E-01  0.1500E+00  0.6705E-04  0.2128E-02
  0.4000E-01  0.1600E+00  0.2097E-03  0.1965E-02
  0.4000E-01  0.1700E+00  0.3604E-03  0.1729E-02
  0.4000E-01  0.1800E+00  0.5194E-03  0.1415E-02
  0.4000E-01  0.1900E+00  0.6870E-03  0.1019E-02
  0.4000E-01  0.2000E+00  0.8638E-03  0.5356E-03
  0.4000E-01  0.2100E+00  0.1051E-02 -0.4038E-04
  0.4000E-01  0.2200E+00  0.1249E-02 -0.7147E-03
  0.4000E-01  0.2300E+00  0.1459E-02 -0.1493E-02
  0.4000E-01  0.2400E+00  0.1682E-02 -0.2383E-02
  0.4000E-01  0.2500E+00  0.1920E-02 -0.3391E-02
  0.5000E-01  0.0000E+00  0.0000E+00  0.0000E+00
  0.5000E-01  0.1000E-01 -0.3102E-03  0.6280E-04
  0.5000E-01  0.2000E-01 -0.5613E-03  0.2117E-03
  0.5000E-01  0.3000E-01 -0.7489E-03  0.4183E-03
  0.5000E-01  0.4000E-01 -0.8743E-03  0.6606E-03
  0.5000E-01  0.5000E-01 -0.9422E-03  0.9203E-03
  0.5000E-01  0.6000E-01 -0.9593E-03  0.1182E-02
  0.5000E-01  0.7000E-01 -0.9324E-03  0.1431E-02
  0.5000E-01  0.8000E-01 -0.8682E-03  0.1655E-02
  0.5000E-01  0.9000E-01 -0.7726E-03  0.1844E-02
  0.5000E-01  0.1000E+00 -0.6505E-03  0.1988E-02
  0.5000E-01  0.1100E+00 -0.5062E-03  0.2079E-02
  0.5000E-01  0.1200E+00 -0.3427E-03  0.2109E-02
  0.5000E-01  0.1300E+00 -0.1625E-03  0.2072E-02
  0.5000E-01  0.1400E+00  0.3274E-04  0.1960E-02
  0.5000E-01  0.1500E+00  0.2418E-03  0.1769E-02
  0.5000E-01  0.1600E+00  0.4643E-03  0.1493E-02
  0.5000E-01  0.1700E+00  0.6999E-03  0.1124E-02
  0.5000E-01  0.1800E+00  0.9491E-03  0.6587E-03
  0.5000E-01  0.1900E+00  0.1212E-02  0.8965E-04
  0.5000E-01  0.2000E+00  0.1491E-02 -0.5892E-03
  0.5000E-01  0.2100E+00  0.1786E-02 -0.1385E-02
  0.5000E-01  0.2200E+00  0.2098E-02 -0.2305E-02
  0.5000E-01  0.2300E+00  0.2430E-02 -0.3356E-02
  0.5000E-01  0.2400E+00  0.2783E-02 -0.4548E-02
  0.5000E-01  0.2500E+00  0.3159E-02 -0.5890E-02
  0.6000E-01  0.0000E+00  0.0000E+00  0.0000E+00
  0.6000E-01  0.1000E-01 -0.4187E-03  0.6428E-04
  0.6000E-01  0.2000E-01 -0.7424E-03  0.2154E-03
  0.6000E-01  0.3000E-01 -0.9758E-03  0.4221E-03
  0.6000E-01  0.4000E-01 -0.1126E-02  0.6600E-03
  0.6000E-01  0.5000E-01 -0.1200E-02  0.9092E-03
  0.6000E-01  0.6000E-01 -0.1208E-02  0.1153E-02
  0.6000E-01  0.7000E-01 -0.1159E-02  0.1376E-02
  0.6000E-01  0.8000E-01 -0.1060E-02  0.1565E-02
  0.6000E-01  0.9000E-01 -0.9199E-03  0.1710E-02
  0.6000E-01  0.1000E+00 -0.7436E-03  0.1800E-02
  0.6000E-01  0.1100E+00 -0.5364E-03  0.1825E-02
  0.6000E-01  0.1200E+00 -0.3024E-03  0.1777E-02
  0.6000E-01  0.1300E+00 -0.4457E-04  0.1648E-02
  0.6000E-01  0.1400E+00  0.2350E-03  0.1431E-02
  0.6000E-01  0.1500E+00  0.5350E-03  0.1118E-02
  0.6000E-01  0.1600E+00  0.8548E-03  0.7029E-03
  0.6000E-01  0.1700E+00  0.1194E-02  0.1781E-03
  0.6000E-01  0.1800E+00  0.1554E-02 -0.4637E-03
  0.6000E-01  0.1900E+00  0.1935E-02 -0.1230E-02
  0.6000E-01  0.2000E+00  0.2338E-02 -0.2128E-02
  0.6000E-01  0.2100E+00  0.2766E-02 -0.3168E-02
  0.6000E-01  0.2200E+00  0.3220E-02 -0.4357E-02
  0.6000E-01  0.2300E+00  0.3702E-02 -0.5707E-02
  0.6000E-01  0.2400E+00  0.4216E-02 -0.7226E-02
  0.6000E-01  0.2500E+00  0.4763E-02 -0.8926E-02
  0.7000E-01  0.0000E+00  0.0000E+00  0.0000E+00
  0.7000E-01  0.1000E-01 -0.5256E-03  0.6204E-04
  0.7000E-01  0.2000E-01 -0.9191E-03  0.2065E-03
  0.7000E-01  0.3000E-01 -0.1194E-02  0.4010E-03
  0.7000E-01  0.4000E-01 -0.1361E-02  0.6200E-03
  0.7000E-01  0.5000E-01 -0.1435E-02  0.8423E-03
  0.7000E-01  0.6000E-01 -0.1426E-02  0.1050E-02
  0.7000E-01  0.7000E-01 -0.1345E-02  0.1229E-02
  0.7000E-01  0.8000E-01 -0.1203E-02  0.1364E-02
  0.7000E-01  0.9000E-01 -0.1007E-02  0.1444E-02
  0.7000E-01  0.1000E+00 -0.7651E-03  0.1458E-02
  0.7000E-01  0.1100E+00 -0.4832E-03  0.1395E-02
  0.7000E-01  0.1200E+00 -0.1658E-03  0.1248E-02
  0.7000E-01  0.1300E+00  0.1836E-03  0.1005E-02
  0.7000E-01  0.1400E+00  0.5626E-03  0.6604E-03
  0.7000E-01  0.1500E+00  0.9697E-03  0.2044E-03
  0.7000E-01  0.1600E+00  0.1404E-02 -0.3709E-03
  0.7000E-01  0.1700E+00  0.1866E-02 -0.1074E-02
  0.7000E-01  0.1800E+00  0.2357E-02 -0.1913E-02
  0.7000E-01  0.1900E+00  0.2877E-02 -0.2898E-02
  0.7000E-01  0.2000E+00  0.3429E-02 -0.4038E-02
  0.7000E-01  0.2100E+00  0.4015E-02 -0.5342E-02
  0.7000E-01  0.2200E+00  0.4637E-02 -0.6822E-02
  0.7000E-01  0.2300E+00  0.5298E-02 -0.8489E-02
  0.7000E-01  0.2400E+00  0.6002E-02 -0.1036E-01
  0.7000E-01  0.2500E+00  0.6753E-02 -0.1243E-01
  0.8000E-01  0.0000E+00  0.0000E+00  0.0000E+00
  0.8000E-01  0.1000E-01 -0.6252E-03  0.5679E-04
  0.8000E-01  0.2000E-01 -0.1081E-02  0.1870E-03
  0.8000E-01  0.3000E-01 -0.1389E-02  0.3585E-03
  0.8000E-01  0.4000E-01 -0.1567E-02  0.5454E-03
  0.8000E-01  0.5000E-01 -0.1631E-02  0.7262E-03
  0.8000E-01  0.6000E-01 -0.1595E-02  0.8828E-03
  0.8000E-01  0.7000E-01 -0.1473E-02  0.9996E-03
  0.8000E-01  0.8000E-01 -0.1276E-02  0.1063E-02
  0.8000E-01  0.9000E-01 -0.1014E-02  0.1060E-02
  0.8000E-01  0.1000E+00 -0.6950E-03  0.9790E-03
  0.8000E-01  0.1100E+00 -0.3262E-03  0.8102E-03
  0.8000E-01  0.1200E+00  0.8766E-04  0.5432E-03
  0.8000E-01  0.1300E+00  0.5426E-03  0.1684E-03
  0.8000E-01  0.1400E+00  0.1036E-02 -0.3235E-03
  0.8000E-01  0.1500E+00  0.1566E-02 -0.9420E-03
  0.8000E-01  0.1600E+00  0.2133E-02 -0.1696E-02
  0.8000E-01  0.1700E+00  0.2737E-02 -0.2596E-02
  0.8000E-01  0.1800E+00  0.3378E-02 -0.3652E-02
  0.8000E-01  0.1900E+00  0.4059E-02 -0.4873E-02
  0.8000E-01  0.2000E+00  0.4782E-02 -0.6272E-02
  0.8000E-01  0.2100E+00  0.5551E-02 -0.7859E-02
  0.8000E-01  0.2200E+00  0.6367E-02 -0.9647E-02
  0.8000E-01  0.2300E+00  0.7236E-02 -0.1165E-01
  0.8000E-01  0.2400E+00  0.8161E-02 -0.1388E-01
  0.8000E-01  0.2500E+00  0.9147E-02 -0.1635E-01
  0.9000E-01  0.0000E+00  0.0000E+00  0.0000E+00
  0.9000E-01  0.1000E-01 -0.7126E-03  0.4908E-04
  0.9000E-01  0.2000E-01 -0.1221E-02  0.1586E-03
  0.9000E-01  0.3000E-01 -0.1552E-02  0.2977E-03
  0.9000E-01  0.4000E-01 -0.1729E-02  0.4409E-03
  0.9000E-01  0.5000E-01 -0.1772E-02  0.5671E-03
  0.9000E-01  0.6000E-01 -0.1699E-02  0.6581E-03
  0.9000E-01  0.7000E-01 -0.1525E-02  0.6983E-03
  0.9000E-01  0.8000E-01 -0.1263E-02  0.6735E-03
  0.9000E-01  0.9000E-01 -0.9232E-03  0.5713E-03
  0.9000E-01  0.1000E+00 -0.5157E-03  0.3797E-03
  0.9000E-01  0.1100E+00 -0.4740E-04  0.8779E-04
  0.9000E-01  0.1200E+00  0.4760E-03 -0.3151E-03
  0.9000E-01  0.1300E+00  0.1050E-02 -0.8392E-03
  0.9000E-01  0.1400E+00  0.1673E-02 -0.1495E-02
  0.9000E-01  0.1500E+00  0.2343E-02 -0.2292E-02
  0.9000E-01  0.1600E+00  0.3059E-02 -0.3242E-02
  0.9000E-01  0.1700E+00  0.3822E-02 -0.4355E-02
  0.9000E-01  0.1800E+00  0.4634E-02 -0.5642E-02
  0.9000E-01  0.1900E+00  0.5497E-02 -0.7115E-02
  0.9000E-01  0.2000E+00  0.6415E-02 -0.8787E-02
  0.9000E-01  0.2100E+00  0.7390E-02 -0.1067E-01
  0.9000E-01  0.2200E+00  0.8427E-02 -0.1278E-01
  0.9000E-01  0.2300E+00  0.9530E-02 -0.1513E-01
  0.9000E-01  0.2400E+00  0.1071E-01 -0.1774E-01
  0.9000E-01  0.2500E+00  0.1196E-01 -0.2061E-01
